,CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
19868,1,8,UpVotes,9604,0,1437,0,1244,12914,2817
19869,5,8,UpVotes,9604,3,1437,0,1244,12985,2817
19870,1,8,UpVotes,9604,4,1437,0,1244,13001,2817
19871,0,8,UpVotes,9604,0,1437,0,1244,13098,2817
19872,0,8,UpVotes,9604,13,1437,515,1244,13194,2817
19873,6,8,UpVotes,9604,3,1437,0,1244,13657,2817
19874,11,8,UpVotes,9604,1,1437,0,1244,13683,2817
19875,0,8,UpVotes,9604,10,1437,0,1244,13711,2817
19876,2,8,UpVotes,9604,9,1437,0,1244,13854,2817
19877,4,8,UpVotes,9604,1,1437,0,1244,13861,2817
19878,2,8,UpVotes,9604,2,1437,0,1244,13866,2817
19879,0,8,UpVotes,9604,5,1437,0,1244,13872,2817
19880,0,8,UpVotes,9604,2,1437,0,1244,13991,2817
19881,0,8,UpVotes,9604,1,1437,981,1244,14045,2817
19882,0,8,UpVotes,9604,3,1437,0,1244,14107,2817
19883,0,8,UpVotes,9604,4,1437,0,1244,14190,2817
19884,5,8,UpVotes,9604,5,1437,0,1244,14195,2817
19885,6,8,UpVotes,9604,0,1437,176,1244,14205,2817
19886,1,8,UpVotes,9604,2,1437,0,1244,14283,2817
19887,0,8,UpVotes,9604,2,1437,0,1244,14344,2817
19888,2,8,UpVotes,9604,2,1437,0,1244,14359,2817
19889,6,8,UpVotes,9604,24,1437,0,1244,14439,2817
19890,1,8,UpVotes,9604,3,1437,0,1244,14464,2817
19891,1,8,UpVotes,9604,10,1437,0,1244,14476,2817
19892,2,8,UpVotes,9604,1,1437,0,1244,14492,2817
19893,1,8,UpVotes,9604,1,1437,0,1244,14514,2817
19894,0,8,UpVotes,9604,1,1437,0,1244,14587,2817
19895,13,8,UpVotes,9604,2,1437,0,1244,14773,2817
19896,2,8,UpVotes,9604,3,1437,0,1244,14835,2817
19897,0,8,UpVotes,9604,2,1437,0,1244,14863,2817
19898,0,8,UpVotes,9604,4,1437,0,1244,14869,2817
19899,0,8,UpVotes,9604,0,1437,0,1244,14950,2817
19900,1,8,UpVotes,9604,1,1437,292,1244,15398,2817
19901,0,8,UpVotes,9604,8,1437,0,1244,15975,2817
19902,0,8,UpVotes,9604,2,1437,0,1244,16112,2817
19903,0,8,UpVotes,9604,3,1437,0,1244,16161,2817
19904,2,8,UpVotes,9604,4,1437,0,1244,16483,2817
19905,0,8,UpVotes,9604,0,1437,0,1244,16558,2817
19906,5,8,UpVotes,9604,5,1437,929,1244,16597,2817
19907,2,8,UpVotes,9604,0,1437,375,1244,16672,2817
19908,0,8,UpVotes,9604,2,1437,0,1244,17131,2817
19909,4,8,UpVotes,9604,6,1437,0,1244,17133,2817
19910,0,8,UpVotes,9604,2,1437,0,1244,17212,2817
19911,2,8,UpVotes,9604,0,1437,0,1244,17218,2817
19912,0,8,UpVotes,9604,13,1437,8285,1244,17371,2817
19913,0,8,UpVotes,9604,2,1437,0,1244,17817,2817
19914,3,8,UpVotes,9604,26,1437,1832,1244,17920,2817
19915,1,8,UpVotes,9604,5,1437,0,1244,18079,2817
19916,3,8,UpVotes,9604,8,1437,0,1244,18218,2817
19917,6,8,UpVotes,9604,7,1437,0,1244,18221,2817
19918,13,8,UpVotes,9604,2,1437,0,1244,18244,2817
19919,0,8,UpVotes,9604,2,1437,833,1244,18362,2817
19920,0,8,UpVotes,9604,2,1437,108,1244,18376,2817
19921,4,8,UpVotes,9604,10,1437,0,1244,18523,2817
19922,1,8,UpVotes,9604,2,1437,127,1244,18605,2817
19923,1,8,UpVotes,9604,3,1437,0,1244,18678,2817
19924,2,8,UpVotes,9604,1,1437,0,1244,18834,2817
19925,0,8,UpVotes,9604,1,1437,0,1244,18842,2817
19926,1,8,UpVotes,9604,7,1437,0,1244,18912,2817
19927,1,8,UpVotes,9604,5,1437,0,1244,19088,2817
19928,3,8,UpVotes,9604,1,1437,0,1244,19215,2817
19929,2,8,UpVotes,9604,3,1437,0,1244,19225,2817
19930,1,8,UpVotes,9604,4,1437,0,1244,19386,2817
19931,0,8,UpVotes,9604,1,1437,0,1244,19435,2817
19932,0,8,UpVotes,9604,4,1437,0,1244,19551,2817
19933,2,8,UpVotes,9604,2,1437,0,1244,19557,2817
19934,1,8,UpVotes,9604,2,1437,0,1244,19559,2817
19935,0,8,UpVotes,9604,1,1437,0,1244,19561,2817
19936,0,8,UpVotes,9604,1,1437,0,1244,19562,2817
19937,0,8,UpVotes,9604,6,1437,0,1244,19563,2817
19938,0,8,UpVotes,9604,2,1437,0,1244,19564,2817
19939,0,8,UpVotes,9604,1,1437,0,1244,19565,2817
19940,2,8,UpVotes,9604,1,1437,0,1244,19566,2817
19941,0,8,UpVotes,9604,4,1437,0,1244,19618,2817
19942,2,8,UpVotes,9604,5,1437,0,1244,19619,2817
19943,0,8,UpVotes,9604,5,1437,1725,1244,19620,2817
19944,1,8,UpVotes,9604,1,1437,618,1244,19706,2817
19945,1,8,UpVotes,9604,0,1437,0,1244,19776,2817
19946,6,8,UpVotes,9604,1,1437,0,1244,19862,2817
19947,1,8,UpVotes,9604,1,1437,0,1244,19867,2817
19948,0,8,UpVotes,9604,1,1437,0,1244,19871,2817
19949,0,8,UpVotes,9604,2,1437,0,1244,20036,2817
19950,1,8,UpVotes,9604,1,1437,0,1244,20127,2817
19951,0,8,UpVotes,9604,1,1437,0,1244,20137,2817
19952,0,8,UpVotes,9604,3,1437,1091,1244,20586,2817
19953,0,8,UpVotes,9604,2,1437,0,1244,20604,2817
19954,3,8,UpVotes,9604,3,1437,0,1244,20873,2817
19955,2,8,UpVotes,9604,22,1437,0,1244,20874,2817
19956,0,8,UpVotes,9604,1,1437,0,1244,20941,2817
19957,0,8,UpVotes,9604,3,1437,0,1244,20989,2817
19958,0,8,UpVotes,9604,3,1437,0,1244,21047,2817
19959,2,8,UpVotes,9604,9,1437,1804,1244,21343,2817
19960,0,8,UpVotes,9604,5,1437,0,1244,21407,2817
19961,12,8,UpVotes,9604,36,1437,0,1244,21457,2817
19962,1,8,UpVotes,9604,3,1437,342,1244,21519,2817
19963,0,8,UpVotes,9604,2,1437,0,1244,21534,2817
19964,5,8,UpVotes,9604,1,1437,0,1244,21650,2817
19965,1,8,UpVotes,9604,0,1437,0,1244,21987,2817
19966,1,8,UpVotes,9604,2,1437,0,1244,22074,2817
19967,2,8,UpVotes,9604,4,1437,0,1244,22927,2817
19968,1,8,UpVotes,9604,5,1437,0,1244,23039,2817
19969,3,8,UpVotes,9604,5,1437,0,1244,23043,2817
19970,4,8,UpVotes,9604,4,1437,0,1244,23052,2817
19971,1,8,UpVotes,9604,3,1437,0,1244,23350,2817
19972,2,8,UpVotes,9604,6,1437,0,1244,24153,2817
19973,0,8,UpVotes,9604,3,1437,2040,1244,24325,2817
19974,4,8,UpVotes,9604,2,1437,0,1244,25084,2817
19975,8,8,UpVotes,9604,1,1437,0,1244,25366,2817
19976,2,8,UpVotes,9604,2,1437,0,1244,25442,2817
19977,0,8,UpVotes,9604,3,1437,0,1244,25995,2817
19978,0,8,UpVotes,9604,3,1437,0,1244,26186,2817
19979,0,8,UpVotes,9604,4,1437,0,1244,27352,2817
19980,0,8,UpVotes,9604,7,1437,2571,1244,27361,2817
19981,0,8,UpVotes,9604,1,1437,1061,1244,28102,2817
19982,0,8,UpVotes,9604,2,1437,0,1244,28127,2817
19983,5,8,UpVotes,9604,3,1437,2044,1244,28620,2817
19984,6,8,UpVotes,9604,13,1437,0,1244,31583,2817
19985,3,8,UpVotes,9604,3,1437,0,1244,31949,2817
19986,0,8,UpVotes,9604,2,1437,0,1244,32631,2817
19987,11,8,UpVotes,9604,1,1437,399,1244,32641,2817
19988,4,8,UpVotes,9604,2,1437,0,1244,33309,2817
19989,0,8,UpVotes,9604,9,1437,0,1244,33846,2817
19990,9,8,UpVotes,9604,23,1437,0,1244,34772,2817
19991,7,8,UpVotes,9604,14,1437,3365,1244,35185,2817
19992,1,8,UpVotes,9604,13,1437,503,1244,35209,2817
19993,0,8,UpVotes,9604,3,1437,827,1244,35694,2817
19994,0,8,UpVotes,9604,0,1437,0,1244,35718,2817
19995,3,8,UpVotes,9604,1,1437,0,1244,35726,2817
19996,0,8,UpVotes,9604,2,1437,0,1244,36043,2817
19997,0,8,UpVotes,9604,1,1437,0,1244,36101,2817
19998,4,8,UpVotes,9604,1,1437,0,1244,36256,2817
19999,0,8,UpVotes,9604,3,1437,0,1244,40474,2817
20000,9,8,UpVotes,9604,6,1437,0,1244,41264,2817
20001,0,8,UpVotes,9604,4,1437,0,1244,41555,2817
20002,3,8,UpVotes,9604,22,1437,7257,1244,41771,2817
20003,0,8,UpVotes,9604,2,1437,0,1244,43593,2817
20004,0,8,UpVotes,9604,1,1437,0,1244,43667,2817
20005,0,8,UpVotes,9604,2,1437,0,1244,43886,2817
20006,6,8,UpVotes,9604,2,1437,0,1244,44439,2817
20007,0,8,UpVotes,9604,1,1437,0,1244,44811,2817
20008,0,8,UpVotes,9604,3,1437,434,1244,44820,2817
20009,0,8,UpVotes,9604,0,1437,0,1244,44823,2817
20010,0,8,UpVotes,9604,0,1437,0,1244,44824,2817
20011,1,8,UpVotes,9604,1,1437,0,1244,44826,2817
20012,0,8,UpVotes,9604,2,1437,0,1244,44872,2817
20013,0,8,UpVotes,9604,2,1437,0,1244,45590,2817
20014,1,8,UpVotes,9604,1,1437,0,1244,45886,2817
20015,0,8,UpVotes,9604,1,1437,0,1244,45948,2817
20016,3,8,UpVotes,9604,1,1437,0,1244,46082,2817
20017,0,8,UpVotes,9604,1,1437,0,1244,46188,2817
20018,6,8,UpVotes,9604,1,1437,0,1244,46207,2817
20019,4,8,UpVotes,9604,2,1437,0,1244,46256,2817
20020,0,8,UpVotes,9604,4,1437,0,1244,49457,2817
20021,0,8,UpVotes,9604,5,1437,243,1244,49497,2817
20022,0,8,UpVotes,9604,2,1437,0,1244,50214,2817
20023,0,8,UpVotes,9604,1,1437,0,1244,50401,2817
20024,0,8,UpVotes,9604,1,1437,0,1244,50534,2817
20025,0,8,UpVotes,9604,2,1437,0,1244,51048,2817
20026,2,8,UpVotes,9604,0,1437,0,1244,51132,2817
20027,2,8,UpVotes,9604,2,1437,0,1244,51246,2817
20028,0,8,UpVotes,9604,2,1437,0,1244,51704,2817
20029,0,8,UpVotes,9604,2,1437,0,1244,52268,2817
20030,3,8,UpVotes,9604,1,1437,174,1244,52352,2817
20031,1,8,UpVotes,9604,1,1437,0,1244,53092,2817
20032,0,8,UpVotes,9604,1,1437,0,1244,54468,2817
20033,3,8,UpVotes,9604,4,1437,0,1244,55608,2817
20034,5,8,UpVotes,9604,2,1437,0,1244,55878,2817
20035,0,8,UpVotes,9604,0,1437,0,1244,56186,2817
20036,5,8,UpVotes,9604,4,1437,0,1244,56463,2817
20037,10,8,UpVotes,9604,2,1437,138,1244,56498,2817
20038,3,8,UpVotes,9604,9,1437,0,1244,57957,2817
20039,3,8,UpVotes,9604,0,1437,0,1244,58862,2817
20040,2,8,UpVotes,9604,2,1437,0,1244,59063,2817
20041,2,8,UpVotes,9604,3,1437,0,1244,59745,2817
20042,0,8,UpVotes,9604,1,1437,0,1244,59754,2817
20043,2,8,UpVotes,9604,2,1437,0,1244,59827,2817
20044,1,8,UpVotes,9604,4,1437,0,1244,60889,2817
20045,0,8,UpVotes,9604,9,1437,0,1244,61404,2817
20046,0,8,UpVotes,9604,5,1437,0,1244,61552,2817
20047,2,8,UpVotes,9604,5,1437,0,1244,62058,2817
20048,7,8,UpVotes,9604,3,1437,0,1244,62214,2817
20049,0,8,UpVotes,9604,2,1437,0,1244,62897,2817
20050,9,8,UpVotes,9604,5,1437,0,1244,62973,2817
20051,2,8,UpVotes,9604,2,1437,0,1244,64643,2817
20052,0,8,UpVotes,9604,7,1437,0,1244,64845,2817
20053,2,8,UpVotes,9604,1,1437,0,1244,66242,2817
20054,3,8,UpVotes,9604,7,1437,0,1244,66272,2817
20055,7,8,UpVotes,9604,6,1437,0,1244,66783,2817
20056,0,8,UpVotes,9604,0,1437,0,1244,67167,2817
20057,2,8,UpVotes,9604,6,1437,0,1244,67830,2817
20058,2,8,UpVotes,9604,8,1437,491,1244,67903,2817
20059,11,8,UpVotes,9604,9,1437,412,1244,71720,2817
20060,0,8,UpVotes,9604,1,1437,147,1244,72875,2817
20061,2,8,UpVotes,9604,1,1437,0,1244,73381,2817
20062,3,8,UpVotes,9604,6,1437,0,1244,78323,2817
20063,3,8,UpVotes,9604,0,1437,0,1244,79600,2817
20064,0,8,UpVotes,9604,2,1437,0,1244,80252,2817
20065,1,8,UpVotes,9604,1,1437,0,1244,81063,2817
20066,0,8,UpVotes,9604,1,1437,0,1244,81130,2817
20067,2,8,UpVotes,9604,2,1437,789,1244,81396,2817
20068,2,8,UpVotes,9604,1,1437,0,1244,81640,2817
20069,0,8,UpVotes,9604,0,1437,0,1244,81877,2817
20070,2,8,UpVotes,9604,7,1437,0,1244,86076,2817
20071,1,8,UpVotes,9604,2,1437,0,1244,89621,2817
20072,0,8,UpVotes,9604,4,1437,134,1244,91212,2817
20073,2,8,UpVotes,9604,2,1437,86,1244,92271,2817
20074,3,8,UpVotes,9604,1,1437,0,1244,93198,2817
20075,2,8,UpVotes,9604,10,1437,0,1244,94910,2817
20076,0,8,UpVotes,9604,0,1437,0,1244,95208,2817
20077,2,8,UpVotes,9604,2,1437,0,1244,96031,2817
20078,5,8,UpVotes,9604,0,1437,0,1244,109837,2817
20079,0,8,UpVotes,9604,1,1437,0,1244,113696,2817
20401,0,48,UpVotes,1177,6,804,171,153,6560,2921
20402,1,48,UpVotes,1177,5,804,2537,153,13326,2921
20403,0,48,UpVotes,1177,2,804,0,153,14255,2921
20404,4,48,UpVotes,1177,2,804,1043,153,16632,2921
20405,3,48,UpVotes,1177,2,804,0,153,16762,2921
20406,0,48,UpVotes,1177,0,804,0,153,17170,2921
20407,0,48,UpVotes,1177,1,804,0,153,17309,2921
20408,0,48,UpVotes,1177,1,804,0,153,17754,2921
20409,1,48,UpVotes,1177,0,804,0,153,17988,2921
20410,0,48,UpVotes,1177,5,804,0,153,17989,2921
20411,2,48,UpVotes,1177,3,804,0,153,18321,2921
20412,0,48,UpVotes,1177,4,804,578,153,18496,2921
20413,2,48,UpVotes,1177,6,804,0,153,19233,2921
20414,0,48,UpVotes,1177,2,804,0,153,19341,2921
20415,2,48,UpVotes,1177,3,804,0,153,19343,2921
20416,0,48,UpVotes,1177,0,804,0,153,19741,2921
20417,2,48,UpVotes,1177,1,804,0,153,22364,2921
20418,0,48,UpVotes,1177,7,804,1438,153,22620,2921
20419,8,48,UpVotes,1177,4,804,868,153,22627,2921
20420,0,48,UpVotes,1177,7,804,0,153,22650,2921
20421,4,48,UpVotes,1177,0,804,731,153,22699,2921
20422,2,48,UpVotes,1177,2,804,0,153,23129,2921
20423,1,48,UpVotes,1177,6,804,0,153,23678,2921
20424,0,48,UpVotes,1177,1,804,0,153,23978,2921
20425,5,48,UpVotes,1177,9,804,0,153,24109,2921
20426,1,48,UpVotes,1177,1,804,148,153,26054,2921
20427,0,48,UpVotes,1177,0,804,0,153,26253,2921
20428,0,48,UpVotes,1177,0,804,0,153,26254,2921
20429,2,48,UpVotes,1177,4,804,331,153,26833,2921
20430,0,48,UpVotes,1177,4,804,0,153,31862,2921
20431,0,48,UpVotes,1177,0,804,0,153,31864,2921
20432,2,48,UpVotes,1177,1,804,0,153,31865,2921
20433,0,48,UpVotes,1177,0,804,0,153,31866,2921
20434,0,48,UpVotes,1177,1,804,0,153,31881,2921
20435,0,48,UpVotes,1177,1,804,0,153,31902,2921
20436,0,48,UpVotes,1177,1,804,0,153,31941,2921
20437,0,48,UpVotes,1177,0,804,0,153,31945,2921
20438,0,48,UpVotes,1177,0,804,0,153,32081,2921
20439,6,48,UpVotes,1177,6,804,0,153,34615,2921
20440,1,48,UpVotes,1177,2,804,39,153,42992,2921
20441,3,48,UpVotes,1177,7,804,293,153,43685,2921
20442,2,48,UpVotes,1177,2,804,0,153,60258,2921
20443,0,48,UpVotes,1177,4,804,85,153,81571,2921
20444,0,48,UpVotes,1177,1,804,0,153,81660,2921
20445,0,48,UpVotes,1177,0,804,45,153,100666,2921
20446,2,48,UpVotes,1177,1,804,49,153,100668,2921
20447,0,48,UpVotes,1177,1,804,0,153,100823,2921
20448,0,48,UpVotes,1177,1,804,0,153,114173,2921
20789,1,212,UpVotes,13647,7,2468,0,5441,6701,2970
20790,0,212,UpVotes,13647,4,2468,0,5441,6724,2970
20791,3,212,UpVotes,13647,13,2468,0,5441,6732,2970
20792,3,212,UpVotes,13647,8,2468,0,5441,6735,2970
20793,0,212,UpVotes,13647,2,2468,0,5441,6793,2970
20794,0,212,UpVotes,13647,20,2468,0,5441,6918,2970
20795,5,212,UpVotes,13647,15,2468,0,5441,6919,2970
20796,1,212,UpVotes,13647,14,2468,0,5441,6925,2970
20797,12,212,UpVotes,13647,17,2468,0,5441,6933,2970
20798,1,212,UpVotes,13647,13,2468,0,5441,6947,2970
20799,1,212,UpVotes,13647,8,2468,0,5441,6948,2970
20800,5,212,UpVotes,13647,10,2468,0,5441,6977,2970
20801,1,212,UpVotes,13647,43,2468,0,5441,6980,2970
20802,5,212,UpVotes,13647,11,2468,0,5441,7008,2970
20803,2,212,UpVotes,13647,6,2468,0,5441,7168,2970
20804,2,212,UpVotes,13647,18,2468,0,5441,7206,2970
20805,2,212,UpVotes,13647,6,2468,0,5441,7296,2970
20806,0,212,UpVotes,13647,13,2468,0,5441,7317,2970
20807,5,212,UpVotes,13647,6,2468,0,5441,7332,2970
20808,5,212,UpVotes,13647,19,2468,0,5441,7359,2970
20809,11,212,UpVotes,13647,10,2468,0,5441,7459,2970
20810,20,212,UpVotes,13647,44,2468,0,5441,7477,2970
20811,1,212,UpVotes,13647,7,2468,0,5441,7669,2970
20812,5,212,UpVotes,13647,10,2468,0,5441,7671,2970
20813,6,212,UpVotes,13647,11,2468,0,5441,7731,2970
20814,5,212,UpVotes,13647,2,2468,0,5441,7796,2970
20815,5,212,UpVotes,13647,10,2468,0,5441,7917,2970
20816,1,212,UpVotes,13647,9,2468,0,5441,7927,2970
20817,3,212,UpVotes,13647,6,2468,0,5441,8648,2970
20818,4,212,UpVotes,13647,6,2468,0,5441,9048,2970
20819,3,212,UpVotes,13647,12,2468,0,5441,9380,2970
20820,1,212,UpVotes,13647,10,2468,0,5441,9576,2970
20821,14,212,UpVotes,13647,35,2468,0,5441,9722,2970
20822,8,212,UpVotes,13647,6,2468,0,5441,9824,2970
20823,5,212,UpVotes,13647,23,2468,0,5441,9915,2970
20824,3,212,UpVotes,13647,18,2468,0,5441,9975,2970
20825,3,212,UpVotes,13647,6,2468,0,5441,10212,2970
20826,2,212,UpVotes,13647,17,2468,0,5441,10256,2970
20827,2,212,UpVotes,13647,10,2468,0,5441,10489,2970
20828,1,212,UpVotes,13647,6,2468,0,5441,10661,2970
20829,3,212,UpVotes,13647,22,2468,0,5441,11217,2970
20830,4,212,UpVotes,13647,10,2468,0,5441,11988,2970
20831,0,212,UpVotes,13647,16,2468,0,5441,12511,2970
20832,2,212,UpVotes,13647,10,2468,0,5441,12564,2970
20833,3,212,UpVotes,13647,17,2468,0,5441,13647,2970
20834,3,212,UpVotes,13647,12,2468,0,5441,13809,2970
20835,3,212,UpVotes,13647,12,2468,0,5441,14814,2970
20836,5,212,UpVotes,13647,4,2468,0,5441,15196,2970
20837,5,212,UpVotes,13647,6,2468,0,5441,15523,2970
20838,0,212,UpVotes,13647,12,2468,0,5441,16148,2970
20839,3,212,UpVotes,13647,16,2468,0,5441,16342,2970
20840,2,212,UpVotes,13647,19,2468,0,5441,16541,2970
20841,7,212,UpVotes,13647,30,2468,0,5441,17388,2970
20842,5,212,UpVotes,13647,17,2468,0,5441,17786,2970
20843,3,212,UpVotes,13647,7,2468,0,5441,18666,2970
20844,5,212,UpVotes,13647,10,2468,0,5441,19689,2970
20845,1,212,UpVotes,13647,11,2468,0,5441,21136,2970
20846,0,212,UpVotes,13647,9,2468,0,5441,22132,2970
20847,0,212,UpVotes,13647,8,2468,0,5441,22139,2970
20848,3,212,UpVotes,13647,11,2468,0,5441,22656,2970
20849,10,212,UpVotes,13647,61,2468,0,5441,23130,2970
20850,2,212,UpVotes,13647,3,2468,0,5441,24378,2970
20851,1,212,UpVotes,13647,11,2468,0,5441,25380,2970
20852,0,212,UpVotes,13647,9,2468,0,5441,25607,2970
20853,9,212,UpVotes,13647,28,2468,0,5441,25725,2970
20854,4,212,UpVotes,13647,6,2468,0,5441,26033,2970
20855,11,212,UpVotes,13647,41,2468,0,5441,26205,2970
20856,0,212,UpVotes,13647,9,2468,0,5441,26515,2970
20857,7,212,UpVotes,13647,10,2468,0,5441,26726,2970
20858,0,212,UpVotes,13647,3,2468,0,5441,26843,2970
20859,6,212,UpVotes,13647,20,2468,0,5441,28119,2970
20860,0,212,UpVotes,13647,6,2468,0,5441,28407,2970
20861,3,212,UpVotes,13647,6,2468,0,5441,28700,2970
20862,10,212,UpVotes,13647,8,2468,0,5441,29024,2970
20863,2,212,UpVotes,13647,6,2468,0,5441,29108,2970
20864,17,212,UpVotes,13647,10,2468,0,5441,29670,2970
20865,3,212,UpVotes,13647,50,2468,0,5441,30205,2970
20866,3,212,UpVotes,13647,12,2468,0,5441,30471,2970
20867,2,212,UpVotes,13647,10,2468,0,5441,30698,2970
20868,2,212,UpVotes,13647,10,2468,0,5441,32354,2970
20869,3,212,UpVotes,13647,15,2468,0,5441,32787,2970
20870,4,212,UpVotes,13647,11,2468,0,5441,33742,2970
20871,1,212,UpVotes,13647,15,2468,0,5441,34271,2970
20872,0,212,UpVotes,13647,7,2468,0,5441,34533,2970
20873,5,212,UpVotes,13647,32,2468,0,5441,40419,2970
20874,4,212,UpVotes,13647,14,2468,0,5441,44948,2970
20875,4,212,UpVotes,13647,8,2468,0,5441,46093,2970
20876,7,212,UpVotes,13647,17,2468,0,5441,50299,2970
20877,3,212,UpVotes,13647,0,2468,0,5441,70800,2970
20878,3,212,UpVotes,13647,16,2468,0,5441,72015,2970
20879,1,212,UpVotes,13647,8,2468,0,5441,73120,2970
20880,1,212,UpVotes,13647,6,2468,0,5441,74779,2970
20881,0,212,UpVotes,13647,17,2468,0,5441,82694,2970
20882,4,212,UpVotes,13647,11,2468,0,5441,103502,2970
20896,0,1,UpVotes,1091,5,915,0,84,18529,2981
20897,1,1,UpVotes,1091,5,915,0,84,18531,2981
20898,2,1,UpVotes,1091,16,915,5011,84,18595,2981
20899,0,1,UpVotes,1091,16,915,0,84,18639,2981
20900,5,1,UpVotes,1091,3,915,0,84,18959,2981
20901,0,1,UpVotes,1091,0,915,0,84,28531,2981
20902,0,1,UpVotes,1091,0,915,0,84,28532,2981
20903,1,1,UpVotes,1091,7,915,0,84,30019,2981
20904,0,1,UpVotes,1091,4,915,0,84,30310,2981
20905,1,1,UpVotes,1091,4,915,0,84,30538,2981
20906,2,1,UpVotes,1091,13,915,0,84,30548,2981
20907,0,1,UpVotes,1091,4,915,0,84,30675,2981
20908,5,1,UpVotes,1091,3,915,0,84,30696,2981
20909,0,1,UpVotes,1091,1,915,0,84,30777,2981
20910,1,1,UpVotes,1091,6,915,0,84,30956,2981
20911,1,1,UpVotes,1091,2,915,0,84,32114,2981
20912,8,1,UpVotes,1091,21,915,0,84,33895,2981
21527,3,12,UpVotes,13898,9,869,5287,2866,7307,3277
21528,1,12,UpVotes,13898,3,869,252,2866,8260,3277
21529,2,12,UpVotes,13898,2,869,0,2866,8264,3277
21530,1,12,UpVotes,13898,1,869,0,2866,8449,3277
21531,2,12,UpVotes,13898,4,869,0,2866,8753,3277
21532,5,12,UpVotes,13898,4,869,0,2866,12206,3277
21533,0,12,UpVotes,13898,3,869,0,2866,12361,3277
21534,1,12,UpVotes,13898,1,869,0,2866,12364,3277
21535,0,12,UpVotes,13898,1,869,0,2866,12444,3277
21536,2,12,UpVotes,13898,2,869,0,2866,12473,3277
21537,3,12,UpVotes,13898,2,869,0,2866,12503,3277
21538,1,12,UpVotes,13898,2,869,0,2866,12655,3277
21539,5,12,UpVotes,13898,1,869,0,2866,12798,3277
21540,0,12,UpVotes,13898,1,869,0,2866,12800,3277
21541,0,12,UpVotes,13898,3,869,0,2866,12856,3277
21542,0,12,UpVotes,13898,6,869,447,2866,12861,3277
21543,0,12,UpVotes,13898,2,869,0,2866,12882,3277
21544,3,12,UpVotes,13898,7,869,0,2866,12925,3277
21545,1,12,UpVotes,13898,1,869,0,2866,13147,3277
21546,0,12,UpVotes,13898,9,869,0,2866,13201,3277
21547,3,12,UpVotes,13898,5,869,0,2866,13246,3277
21548,2,12,UpVotes,13898,1,869,0,2866,13416,3277
21549,2,12,UpVotes,13898,3,869,0,2866,13889,3277
21550,0,12,UpVotes,13898,8,869,2380,2866,13936,3277
21551,1,12,UpVotes,13898,33,869,0,2866,14017,3277
21552,0,12,UpVotes,13898,1,869,0,2866,14032,3277
21553,1,12,UpVotes,13898,2,869,0,2866,14063,3277
21554,7,12,UpVotes,13898,16,869,0,2866,14211,3277
21555,3,12,UpVotes,13898,7,869,0,2866,14235,3277
21556,0,12,UpVotes,13898,4,869,0,2866,14249,3277
21557,0,12,UpVotes,13898,1,869,0,2866,14453,3277
21558,0,12,UpVotes,13898,0,869,0,2866,14614,3277
21559,0,12,UpVotes,13898,4,869,0,2866,14622,3277
21560,8,12,UpVotes,13898,1,869,0,2866,14707,3277
21561,0,12,UpVotes,13898,1,869,0,2866,14751,3277
21562,1,12,UpVotes,13898,4,869,0,2866,14759,3277
21563,4,12,UpVotes,13898,3,869,0,2866,14760,3277
21564,0,12,UpVotes,13898,2,869,0,2866,14841,3277
21565,2,12,UpVotes,13898,6,869,0,2866,14988,3277
21566,0,12,UpVotes,13898,6,869,0,2866,15013,3277
21567,8,12,UpVotes,13898,4,869,0,2866,15015,3277
21568,7,12,UpVotes,13898,3,869,0,2866,15041,3277
21569,3,12,UpVotes,13898,8,869,0,2866,15212,3277
21570,6,12,UpVotes,13898,7,869,0,2866,15313,3277
21571,0,12,UpVotes,13898,3,869,0,2866,15504,3277
21572,0,12,UpVotes,13898,2,869,0,2866,15633,3277
21573,1,12,UpVotes,13898,3,869,0,2866,15637,3277
21574,1,12,UpVotes,13898,4,869,0,2866,15831,3277
21575,0,12,UpVotes,13898,1,869,0,2866,15835,3277
21576,0,12,UpVotes,13898,0,869,0,2866,15892,3277
21577,1,12,UpVotes,13898,5,869,0,2866,15956,3277
21578,2,12,UpVotes,13898,1,869,0,2866,16004,3277
21579,5,12,UpVotes,13898,4,869,0,2866,16007,3277
21580,4,12,UpVotes,13898,3,869,0,2866,16097,3277
21581,9,12,UpVotes,13898,1,869,0,2866,16100,3277
21582,9,12,UpVotes,13898,4,869,0,2866,16226,3277
21583,0,12,UpVotes,13898,1,869,0,2866,16269,3277
21584,0,12,UpVotes,13898,5,869,0,2866,16311,3277
21585,2,12,UpVotes,13898,10,869,0,2866,16335,3277
21586,2,12,UpVotes,13898,2,869,0,2866,16391,3277
21587,2,12,UpVotes,13898,4,869,0,2866,16450,3277
21588,5,12,UpVotes,13898,5,869,0,2866,16525,3277
21589,1,12,UpVotes,13898,3,869,0,2866,16550,3277
21590,3,12,UpVotes,13898,3,869,0,2866,16586,3277
21591,0,12,UpVotes,13898,2,869,0,2866,16587,3277
21592,0,12,UpVotes,13898,6,869,0,2866,16987,3277
21593,2,12,UpVotes,13898,2,869,0,2866,17027,3277
21594,0,12,UpVotes,13898,2,869,0,2866,17031,3277
21595,1,12,UpVotes,13898,1,869,0,2866,17034,3277
21596,0,12,UpVotes,13898,1,869,0,2866,17102,3277
